Date/Time (EDT),(hr),Supply1,Supply2,Return1,Return2,(W),(W).1,(gpm),(Btu/hr-ft)
2019-09-10 21:10:00,3.4861111110658385,80.58458,80.62906,70.35315,70.27774,17900.315022185998,12827.077017825,19.5237,78.26312614369965
2019-09-10 21:15:00,3.5694444444961846,80.9436,80.95842,70.40477,70.31428,17902.506340994,12827.091703356,19.53812,78.26874486967652
2019-09-10 21:20:00,3.6527777777519077,81.02516,81.03998,70.51224,70.42175,17899.412965747,12828.556663828,19.53419,78.26459727293991
2019-09-10 21:25:00,3.736111111182254,80.918,80.96245,70.61974,70.54434,17901.554804385,12828.321353939,19.51322,78.26945323011925
2019-09-10 21:30:00,3.819444444437977,81.12202,81.15166,70.74649,70.65603,17903.278319608,12827.559306345,19.54402,78.27190210252058
2019-09-10 21:35:00,3.9027777776937,81.10004,81.12966,70.79829,70.7229,17902.426089110002,12826.841966323,19.53026,78.26790438297972
2019-09-10 21:40:00,3.986111111124046,81.40434,81.43396,70.97031,70.87987,17901.661250647,12826.30614764,19.49684,78.26459158981606
2019-09-10 21:45:00,4.069444444379769,81.47511,81.50474,71.0372,70.94676,17899.884954224,12826.962738060001,19.53288,78.26173968191439
2019-09-10 21:50:00,4.152777777810115,81.28309,81.2979,71.13829,71.04787,17900.317490022,12825.073818222001,19.52436,78.25803025002743
2019-09-10 21:55:00,4.2361111110658385,81.67928,81.72371,71.21358,71.10811,17901.990713025,12826.891048545,19.52567,78.26692048674508
2019-09-10 22:00:00,4.319444444496185,81.70977,81.73938,71.27373,71.18332,17897.653923335998,12825.173400083999,19.51912,78.25149974241226
2019-09-10 22:05:00,4.402777777751908,81.87265,81.90225,71.27811,71.18771,17900.613084869998,12825.896785932,19.53353,78.26087924555762
2019-09-10 22:10:00,4.486111111182254,81.57281,81.60243,71.38347,71.29308,17900.321651514,12827.525419296,19.54139,78.26428511393621
2019-09-10 22:15:00,4.569444444437977,82.09136,82.10617,71.44359,71.36827,17898.431614844,12826.979334,19.54402,78.25808027492879
2019-09-10 22:20:00,4.6527777776937,82.07698,82.10658,71.53387,71.44349,17898.340639709997,12828.638699086001,19.51715,78.26207498754532
2019-09-10 22:25:00,4.736111111124046,81.97377,81.98857,71.64977,71.55939,17899.022727672003,12828.297941679999,19.53288,78.26294436156596
2019-09-10 22:30:00,4.819444444379769,82.07365,82.08845,71.69487,71.60451,17898.95276664,12826.973648164001,19.54205,78.25939317442243
2019-09-10 22:35:00,4.902777777810115,82.29605,82.31084,71.72489,71.63454,17898.253267611,12827.571184319999,19.54795,78.25913347346305
2019-09-10 22:40:00,4.9861111110658385,82.4001,82.44449,71.82568,71.73534,17897.843278749002,12826.435966885,19.51781,78.25519780996183
2019-09-10 22:45:00,5.069444444496185,82.17867,82.19347,71.92236,71.81697,17894.663641616,12828.60134404,19.52436,78.25261447465965
2019-09-10 22:50:00,5.152777777751908,82.3868,82.43118,71.92227,71.84698,17894.31424503,12828.069124094001,19.54074,78.25036898419418
2019-09-10 22:55:00,5.236111111182254,82.57546,82.59026,71.99304,71.91777,17889.974000124002,12830.409291525,19.5165,78.24527475701346
2019-09-10 23:00:00,5.319444444437977,82.50201,82.51681,72.07883,71.98851,17896.617359159,12823.3400499,19.5486,78.24419002770028
2019-09-10 23:05:00,5.4027777776937,82.56213,82.60651,72.13455,72.07434,17890.993278574,12823.88663619,19.53222,78.2312575739474
2019-09-10 23:10:00,5.486111111124046,82.57739,82.59218,72.20114,72.12589,17895.068224114002,12823.756171,19.52239,78.2413042242717
2019-09-10 23:15:00,5.569444444379769,82.59268,82.63705,72.25694,72.16664,17892.082433862,12824.154778292,19.5047,78.23471463065792
2019-09-10 23:20:00,5.652777777810115,82.83033,82.84512,72.31276,72.23752,17896.398496703998,12824.698217345,19.51519,78.24709185451434
2019-09-10 23:25:00,5.7361111110658385,82.89468,82.92424,72.36861,72.27831,17889.508800004,12821.202207654,19.53615,78.22063930532593
2019-09-10 23:30:00,5.819444444496185,82.82129,82.85086,72.42441,72.33411,17892.133220937,12826.180634896,19.5165,78.240003873103
2019-09-10 23:35:00,5.902777777751908,82.92587,82.95544,72.46517,72.37489,17891.580777355997,12822.69362232,19.51519,78.22971531798072
2019-09-10 23:40:00,5.986111111182254,83.04465,83.089,72.57678,72.50156,17895.53901672,12824.82767916,19.53681,78.24523248734212
2019-09-10 23:45:00,6.069444444437977,83.03511,83.07946,72.54671,72.47148,17893.90672068,12825.252900200001,19.53615,78.24215804930107
2019-09-10 23:50:00,6.1527777776937,83.03568,83.08002,72.72911,72.6539,17892.602259606,12824.556523305,19.54795,78.23706188513077
2019-09-10 23:55:00,6.236111111124046,83.36614,83.41048,72.76981,72.70964,17891.491458750002,12822.684696132,19.5237,78.22946508702408
2019-09-11 00:00:00,6.319444444379769,83.18941,83.21896,72.81042,72.73522,17893.083966813,12826.00385956,19.54467,78.24197518762017
2019-09-11 00:05:00,6.402777777810115,83.41644,83.44599,72.86613,72.79094,17891.231062002,12822.539635176001,19.53025,78.22843238020037
2019-09-11 00:10:00,6.4861111110658385,83.29886,83.32841,72.89174,72.83157,17894.39929198,12823.425351853999,19.52239,78.23875784283987
2019-09-11 00:15:00,6.569444444496185,83.30424,83.3338,72.94743,72.87224,17892.200178898,12823.895151234,19.52043,78.23435325503024
2019-09-11 00:20:00,6.652777777751908,83.57086,83.58563,72.97311,72.91295,17894.018443282002,12821.295457764,19.52698,78.23236294348507
2019-09-11 00:25:00,6.736111111182254,83.36944,83.41376,73.08469,73.02454,17892.713392422,12822.649750304,19.53943,78.23248836277898
2019-09-11 00:30:00,6.819444444437977,83.53677,83.56631,73.06967,72.99449,17892.549126487,12822.179330969999,19.54271,78.23087180992593
2019-09-11 00:35:00,6.9027777776937,83.49791,83.52747,73.18561,73.11043,17889.327017804,12825.171930600001,19.52239,78.23028724694242
2019-09-11 00:40:00,6.986111111124046,83.63571,83.65048,73.15571,73.08054,17889.842547528,12821.522943599999,19.53419,78.22230628449242
2019-09-11 00:45:00,7.069444444379769,83.56735,83.58214,73.26749,73.20735,17891.588740704,12820.77767903,19.55057,78.22485566459113
2019-09-11 00:50:00,7.152777777810115,83.70514,83.74946,73.23764,73.16247,17890.852915152,12820.214191272,19.53353,78.22154629419785
2019-09-11 00:55:00,7.2361111110658385,83.76907,83.7986,73.35362,73.2935,17887.413686094,12820.76277632,19.54271,78.21418378076042
2019-09-11 01:00:00,7.319444444496185,83.70077,83.71555,73.39457,73.31941,17889.564137724,12820.815865158,19.54402,78.21979623122108
2019-09-11 01:05:00,7.402777777751908,83.97632,84.02062,73.4505,73.36032,17890.236875544,12818.521939912,19.54205,78.21566704265024
2019-09-11 01:10:00,7.486111111182254,83.90318,83.91795,73.40545,73.3303,17888.01227304,12817.095388498,19.5237,78.20636749912626
2019-09-11 01:15:00,7.569444444437977,83.86373,83.8785,73.53637,73.4462,17887.931389128,12817.372143114,19.53943,78.20686638473279
2019-09-11 01:20:00,7.6527777776937,83.94734,83.97688,73.50633,73.43118,17887.352974999998,12815.98374303,19.51453,78.20185687957938
2019-09-11 01:25:00,7.736111111124046,84.06054,84.10484,73.62225,73.56213,17887.944542707002,12816.368029667,19.50601,78.20434239515856
2019-09-11 01:30:00,7.819444444379769,84.03595,84.06548,73.59218,73.51704,17887.11780582,12816.536227964,19.53353,78.20266508754088
2019-09-11 01:35:00,7.902777777810115,84.12952,84.14429,73.63298,73.55785,17885.112614215,12814.295965968,19.53353,78.19185185385416
2019-09-11 01:40:00,7.9861111110658385,84.06068,84.10498,73.67792,73.60278,17886.201502,12813.920075528,19.50274,78.19366786873363
2019-09-11 01:45:00,8.069444444496185,84.11487,84.14441,73.7337,73.65858,17883.819982587,12813.401658321,19.53484,78.18628168687985
2019-09-11 01:50:00,8.152777777751908,84.11986,84.13463,73.77446,73.69933,17883.582577114,12811.778341278,19.51388,78.18154239885962
2019-09-11 01:55:00,8.236111111182254,84.26186,84.27662,73.75938,73.68427,17884.871191891998,12814.422436887999,19.53812,78.19155907091502
2019-09-11 02:00:00,8.319444444437977,84.19302,84.20778,73.89026,73.80013,17882.7796875,12812.731735232,19.52698,78.18192573565993
2019-09-11 02:05:00,8.4027777776937,84.16847,84.198,73.87515,73.78501,17885.448671184,12811.30713402,19.56564,78.18509519638899
2019-09-11 02:10:00,8.486111111124046,84.41461,84.44413,73.92013,73.84501,17883.502371674,12812.203749252001,19.52567,78.18242163486599
2019-09-11 02:15:00,8.56944444437977,84.52705,84.54181,73.96512,73.90503,17879.632576249,12806.785041605,19.53746,78.15876367890723
2019-09-11 02:20:00,8.652777777810115,84.41398,84.4435,73.95009,73.89,17887.984083888,12805.30348413,19.52305,78.17626154451152
2019-09-11 02:25:00,8.736111111065838,84.51669,84.53144,74.00589,73.93079,17882.403277716,12809.075674912,19.54074,78.17165497411892
2019-09-11 02:30:00,8.819444444496185,84.42813,84.4429,74.05084,73.99077,17881.032107664,12808.631634505,19.55909,78.16703160598716
2019-09-11 02:35:00,8.902777777751908,84.54146,84.57097,74.12164,74.04654,17880.849507975,12807.501580368002,19.51584,78.16368825710049
2019-09-11 02:40:00,8.986111111182254,84.34959,84.37912,74.09157,74.03149,17879.626351526,12806.996916672,19.50929,78.15928747340281
2019-09-11 02:45:00,9.069444444437977,84.67371,84.70322,74.15164,74.09157,17879.487496536,12804.970146303998,19.5296,78.1537715932932
2019-09-11 02:50:00,9.1527777776937,84.6829,84.7124,74.21179,74.15172,17876.696336495002,12806.931375835999,19.51912,78.15165774789978
2019-09-11 02:55:00,9.236111111124046,84.65843,84.68795,74.28275,74.20767,17878.037864791004,12806.386204983999,19.54598,78.15368608219559
2019-09-11 03:00:00,9.31944444437977,84.81519,84.82993,74.25274,74.17766,17871.6855184,12809.643525234,19.53484,78.14580300442003
2019-09-11 03:05:00,9.402777777810115,84.77597,84.80547,74.32776,74.23767,17877.075563492,12808.210102272,19.51388,78.1558805800392
2019-09-11 03:10:00,9.486111111065838,84.69663,84.72614,74.37276,74.29768,17878.707289898997,12797.8728894,19.54402,78.1337075760802
2019-09-11 03:15:00,9.569444444496185,84.94183,84.98608,74.37277,74.28268,17879.382548611,12806.313982046,19.5237,78.15692705905398
2019-09-11 03:20:00,9.652777777751908,84.77954,84.79429,74.34282,74.26775,17875.012352127,12804.303592622,19.5237,78.14067561151367
2019-09-11 03:25:00,9.736111111182254,85.14783,85.17733,74.40302,74.34297,17875.406294736003,12803.642143739999,19.51715,78.13999426904371
2019-09-11 03:30:00,9.819444444437977,84.79384,84.82335,74.45901,74.39896,17870.704131693,12802.514539082002,19.51126,78.12514576369782
2019-09-11 03:35:00,9.9027777776937,84.90636,84.93585,74.45898,74.39894,17873.729118450003,12802.743495,19.52108,78.13343360425735
2019-09-11 03:40:00,9.986111111124046,84.95573,84.97049,74.51897,74.45892,17872.125598605,12802.07562948,19.54074,78.12764835183141
2019-09-11 03:45:00,10.06944444437977,84.90601,84.92076,74.57901,74.51897,17874.31667715,12805.952013108,19.54139,78.14310226854519
2019-09-11 03:50:00,10.152777777810115,85.16603,85.18077,74.56393,74.50389,17871.017137139,12801.840532319999,19.52501,78.12422628795788
2019-09-11 03:55:00,10.236111111065838,85.08682,85.11633,74.63896,74.56392,17874.020029824,12804.311345826,19.49291,78.13816789932346
2019-09-11 04:00:00,10.319444444496185,85.24358,85.25832,74.62384,74.5488,17874.055154563997,12800.366001308,19.51584,78.12820851118741
2019-09-11 04:05:00,10.402777777751908,85.26756,85.29704,74.68388,74.62385,17866.512001933002,12800.138134212,19.52436,78.10841560795738
2019-09-11 04:10:00,10.486111111182254,85.13997,85.15471,74.66889,74.60886,17871.441727801997,12799.727908233,19.53353,78.11992684163242
2019-09-11 04:15:00,10.569444444437977,85.0957,85.11044,74.72903,74.66899,17869.276967447997,12803.799694020001,19.53288,78.12478406387334
2019-09-11 04:20:00,10.6527777776937,85.25246,85.2672,74.8,74.70995,17869.94290621,12800.89012433,19.50929,78.1190695024127
2019-09-11 04:25:00,10.736111111124046,85.27652,85.29126,74.86017,74.78513,17874.472253742,12800.586047872,19.52894,78.12983133090192
2019-09-11 04:30:00,10.81944444437977,85.03516,85.04991,74.83014,74.77011,17863.226864914,12800.638510308,19.56629,78.10132278032289
2019-09-11 04:35:00,10.902777777810115,85.41313,85.44262,74.90518,74.83015,17873.482304431,12795.250917384,19.54139,78.1137212582497
2019-09-11 04:40:00,10.986111111065838,85.28047,85.29521,74.89009,74.83007,17866.711532332003,12799.61766688,19.54664,78.10759817679893
2019-09-11 04:45:00,11.069444444496185,85.30457,85.31931,74.95017,74.89015,17866.25737828,12797.347757485,19.5355,78.10065994654174
2019-09-11 04:50:00,11.152777777751908,85.32867,85.35815,74.95023,74.8902,17869.279051671,12795.690899459998,19.52567,78.10413615164933
2019-09-11 04:55:00,11.236111111182254,85.40239,85.43188,74.99534,74.93532,17863.977264831,12798.757269165,19.52305,78.09844251084205
2019-09-11 05:00:00,11.319444444437977,85.41052,85.44001,75.07045,74.99544,17867.99088217,12797.487864512,19.54336,78.10543206151169
2019-09-11 05:05:00,11.4027777776937,85.3663,85.38104,75.04041,74.98039,17866.978905895,12795.344527107,19.51257,78.09739543047449
2019-09-11 05:10:00,11.486111111124046,85.61151,85.62625,75.0404,74.98038,17864.177684394002,12796.991223024,19.52305,78.09445483658033
2019-09-11 05:15:00,11.56944444437977,85.45875,85.48823,75.11549,75.04048,17865.341424645,12796.83381795,19.53288,78.09701798729608
2019-09-11 05:20:00,11.652777777810115,85.56193,85.60614,75.10049,75.04048,17865.100057136,12795.956799504,19.51846,78.09416944157634
2019-09-11 05:25:00,11.736111111065838,85.60078,85.63026,75.16063,75.11563,17864.212035956003,12797.583851592,19.52894,78.09605176432936
2019-09-11 05:30:00,11.819444444496185,85.58069,85.61017,75.16069,75.08569,17864.869966404,12795.318298711,19.51584,78.09195712599814
2019-09-11 05:35:00,11.902777777751908,85.62491,85.65439,75.16075,75.08574,17863.764121216,12794.496186528,19.52633,78.0870465897987
2019-09-11 05:40:00,11.986111111182254,85.71213,85.75635,75.24011,75.16512,17865.401906549,12795.478068123,19.52633,78.09371892056383
2019-09-11 05:45:00,12.069444444437977,85.53527,85.56474,75.24015,75.16515,17864.420401148,12794.44371872,19.51191,78.08858450829065
2019-09-11 05:50:00,12.1527777776937,85.60363,85.63311,75.30026,75.24027,17863.57076766,12793.790346524,19.5237,78.0847563303806
2019-09-11 05:55:00,12.236111111124046,85.61836,85.64784,75.30022,75.22523,17863.501437696003,12796.704443879999,19.52567,78.09200199538724
2019-09-11 06:00:00,12.31944444437977,85.65724,85.68672,75.28517,75.22518,17861.11899645,12794.806189957999,19.51781,78.08109900090335
2019-09-11 06:05:00,12.402777777810115,85.52342,85.53817,75.28506,75.22506,17864.563379524,12795.57165524,19.54336,78.09182154749965
2019-09-11 06:10:00,12.486111111065838,85.61187,85.6266,75.36006,75.30006,17863.349411865,12795.400572134999,19.51388,78.08829380253134
2019-09-11 06:15:00,12.569444444496185,85.73918,85.76865,75.43504,75.37505,17863.125948,12795.820265110999,19.51388,78.08879360100585
2019-09-11 06:20:00,12.652777777751908,85.50336,85.53284,75.435,75.37501,17861.409332256,12793.396893544,19.52174,78.07824899153387
2019-09-11 06:25:00,12.736111111182254,85.90012,85.92959,75.43497,75.37498,17863.503436125,12793.962620933,19.53288,78.08502362144698
2019-09-11 06:30:00,12.819444444437977,85.70856,85.73804,75.43497,75.37498,17860.506706458,12793.702095155999,19.50536,78.07672734321535
2019-09-11 06:35:00,12.9027777776937,85.85062,85.86535,75.51012,75.43513,17859.788671481998,12794.23682016,19.51257,78.0762604499807
2019-09-11 06:40:00,12.986111111124046,85.70325,85.74747,75.49515,75.43517,17859.762213645,12792.890774253,19.51781,78.0727646624596
2019-09-11 06:45:00,13.06944444437977,85.95262,85.99681,75.58521,75.52524,17860.38011029,12793.56141,19.54336,78.07604657369384
2019-09-11 06:50:00,13.152777777810115,85.68739,85.70212,75.57008,75.51011,17861.165578996,12793.428460005,19.54008,78.07770854858985
2019-09-11 06:55:00,13.236111111065838,86.09352,86.10826,75.56995,75.50996,17860.532580000003,12793.35337962,19.50208,78.07590505983812
2019-09-11 07:00:00,13.319444444496185,86.04934,86.06407,75.56984,75.50986,17861.120028,12790.865843568,19.5106,78.07106550721014
2019-09-11 07:05:00,13.402777777751908,85.99988,86.01462,75.58468,75.5247,17858.600845327997,12792.88660359,19.50536,78.06979601728143
2019-09-11 07:10:00,13.486111111182254,86.16192,86.19138,75.58456,75.52458,17862.656549958,12793.073728292,19.53681,78.08060256691584
2019-09-11 07:15:00,13.569444444437977,86.11662,86.13135,75.65956,75.58459,17860.312031232,12791.76411045,19.51977,78.0712954265378
2019-09-11 07:20:00,13.6527777776937,85.86728,85.89674,75.65955,75.59957,17857.147923304998,12791.751559694001,19.53091,78.06320442945939
2019-09-11 07:25:00,13.736111111124046,86.11137,86.14084,75.73886,75.67889,17858.760010614,12790.770426688,19.53419,78.06481147948637
2019-09-11 07:30:00,13.81944444437977,86.19975,86.21448,75.73893,75.67897,17859.397281264,12792.8853014,19.53353,78.07182123480015
2019-09-11 07:35:00,13.902777777810115,86.11137,86.15556,75.73899,75.67903,17859.615749591998,12791.441586204,19.50863,78.06870051274011
2019-09-11 07:40:00,13.986111111065838,86.2281,86.24284,75.73915,75.67919,17854.503208362003,12789.326814000002,19.53288,78.05029243755337
2019-09-11 07:45:00,14.069444444496185,86.19865,86.2281,75.79944,75.75447,17853.64697451,12788.571635031,19.54402,78.04618814504732
2019-09-11 07:50:00,14.152777777751908,86.31541,86.35959,75.81461,75.73967,17853.756913,12788.163950433,19.54205,78.04542978126628
2019-09-11 07:55:00,14.236111111182254,86.21231,86.24178,75.79976,75.73979,17856.503397792,12789.543694798002,19.52174,78.05593934851467
2019-09-11 08:00:00,14.319444444437977,86.28595,86.30068,75.85991,75.79996,17853.289516503,12786.510049487999,19.52764,78.04002680502036
2019-09-11 08:05:00,14.4027777776937,86.32905,86.32905,75.85992,75.78499,17854.987139712,12787.9332705,19.5165,78.047975641831
2019-09-11 08:10:00,14.486111111124046,86.31432,86.32905,75.85994,75.78499,17852.617934857004,12786.27344253,19.53812,78.03771363509092
2019-09-11 08:15:00,14.56944444437977,86.36802,86.39748,75.92424,75.8493,17853.17194512,12786.240649804,19.52239,78.03904118393702
2019-09-11 08:20:00,14.652777777810115,86.38274,86.4122,75.96919,75.89426,17849.423479194,12785.369376726001,19.51977,78.0272746397425
2019-09-11 08:25:00,14.736111111065838,86.3228,86.35225,76.0141,75.92418,17848.281562649998,12785.583898686,19.51322,78.02491255189534
2019-09-11 08:30:00,14.819444444496185,86.39748,86.42693,76.04398,75.95406,17850.408227008003,12782.986941527999,19.53288,78.02371470911446
2019-09-11 08:35:00,14.902777777751908,86.45638,86.4711,76.00961,75.91969,17851.060092042997,12786.00173011,19.51322,78.03305373060311
2019-09-11 08:40:00,14.986111111182254,86.46158,86.47631,76.06952,75.99458,17850.351965364,12785.039784995,19.51715,78.02880003281736
2019-09-11 08:45:00,15.069444444437977,86.44901,86.47845,76.00925,75.94931,17849.78518764,12784.472397517,19.50929,78.02591129712003
2019-09-11 08:50:00,15.1527777776937,86.509,86.509,76.0992,76.03925,17849.275285319996,12783.760314792,19.52436,78.02279888297181
2019-09-11 08:55:00,15.236111111124046,86.33754,86.35228,76.01978,75.95983,17852.406579738,12784.968163785,19.51322,78.03385074600298
2019-09-11 09:00:00,15.31944444437977,86.32393,86.33865,76.09464,76.03469,17849.384280288003,12781.57095516,19.5355,78.0175001631224
2019-09-11 09:05:00,15.402777777810115,86.50063,86.51535,76.15448,76.07956,17847.046825644,12782.31762429,19.53288,78.01344840867517
2019-09-11 09:10:00,15.486111111065838,86.38809,86.40282,76.13937,76.06445,17846.841954642,12782.663119727998,19.5237,78.01380658121253
2019-09-11 09:15:00,15.569444444496185,86.59534,86.62479,76.10933,76.04939,17848.190595930002,12784.889413296,19.52174,78.02291199364801
2019-09-11 09:20:00,15.652777777751908,86.61006,86.63951,76.15431,76.07939,17844.384960924002,12784.180168410001,19.52174,78.01141252717683
2019-09-11 09:25:00,15.736111111182254,86.5659,86.58061,76.18425,76.12431,17845.250447069,12782.783412675,19.50536,78.01005937560168
2019-09-11 09:30:00,15.819444444437977,86.48285,86.49757,76.2141,76.15416,17845.675673778,12783.608159652,19.52174,78.01324307723627
2019-09-11 09:35:00,15.9027777776937,86.60063,86.63007,76.22902,76.1541,17848.179903636,12782.712503339999,19.5237,78.01734013806646
2019-09-11 09:40:00,15.986111111124046,86.51229,86.52701,76.24397,76.18404,17842.538370006,12779.43231204,19.50077,77.9946163715097
2019-09-11 09:45:00,16.06944444437977,86.61535,86.61535,76.27394,76.21402,17843.343162069,12780.577016783998,19.5296,77.99958176897408
2019-09-11 09:50:00,16.152777777810115,86.60063,86.63007,76.28892,76.22899,17844.26525508,12779.220816527999,19.49815,77.99847609134186
2019-09-11 09:55:00,16.23611111106584,86.68896,86.70367,76.30388,76.24395,17842.662308831998,12781.03403025,19.52305,77.99901164573646
2019-09-11 10:00:00,16.319444444496185,86.6448,86.67423,76.31886,76.25893,17841.0265544,12779.325071298,19.55253,77.99049261082632
2019-09-11 10:05:00,16.402777777751908,86.70367,86.7184,76.33388,76.27395,17841.40160065,12778.481507382,19.52436,77.98929928933822
2019-09-11 10:10:00,16.486111111182254,86.87502,86.88972,76.33392,76.27399,17840.784531984,12778.725157432,19.50863,77.98834818654986
2019-09-11 10:15:00,16.569444444437977,86.83081,86.84554,76.349,76.28908,17838.981174375,12777.855355091999,19.53353,77.98153960826184
2019-09-11 10:20:00,16.6527777776937,86.83076,86.8602,76.36401,76.28911,17839.179282510002,12778.8049731,19.52633,77.98446288387831
2019-09-11 10:25:00,16.736111111124046,86.63937,86.66882,76.43903,76.36414,17838.689979285,12777.110040029,19.55515,77.97889960143186
2019-09-11 10:30:00,16.81944444437977,86.9043,86.91902,76.43901,76.3791,17837.939804433,12779.531714707999,19.51912,77.98315693643897
2019-09-11 10:35:00,16.902777777810115,86.81488,86.82961,76.43906,76.37914,17837.125183232,12775.822594016,19.51846,77.97163489831897
2019-09-11 10:40:00,16.98611111106584,86.97679,86.99152,76.45412,76.37921,17837.53909475,12775.866590088,19.51781,77.97280119578514
2019-09-11 10:45:00,17.069444444496185,86.88852,86.90323,76.4691,76.40918,17838.643926594,12775.0695252,19.5106,77.9735850828156
2019-09-11 10:50:00,17.152777777751908,86.91798,86.9474,76.45407,76.39415,17835.3773488,12772.902948882998,19.49684,77.95974675820304
2019-09-11 10:55:00,17.236111111182254,87.07462,87.10404,76.54391,76.46902,17835.342408297,12772.032713812001,19.51781,77.95744126250598
2019-09-11 11:00:00,17.319444444437977,86.91275,86.94218,76.51384,76.45393,17832.867723264,12772.395549782,19.51322,77.9520623514224
2019-09-11 11:05:00,17.4027777776937,86.91278,86.92749,76.52866,76.45378,17831.7824235,12770.051143423,19.51519,77.94332683873746
2019-09-11 11:10:00,17.486111111124046,87.0294,87.04411,76.51363,76.4537,17828.47048905,12766.567865772,19.50798,77.92601933209514
2019-09-11 11:15:00,17.56944444437977,86.85281,86.88225,76.55866,76.49875,17826.514535943,12768.961489483001,19.52043,77.92713408565592
2019-09-11 11:20:00,17.652777777810115,86.84758,86.87701,76.55865,76.49873,17822.835296194,12768.250717512,19.52764,77.91595266028251
2019-09-11 11:25:00,17.73611111106584,87.02417,87.03889,76.60786,76.54795,17825.261992,12767.727846864,19.48898,77.92080173137525
2019-09-11 11:30:00,17.819444444496185,87.05251,87.06722,76.59283,76.53291,17826.408532185,12763.523759999998,19.50012,77.91301411434878
2019-09-11 11:35:00,17.902777777751908,86.93479,86.97894,76.57786,76.51794,17826.471066359998,12767.749948122,19.50929,77.92393755405004
2019-09-11 11:40:00,17.986111111182254,87.15443,87.18386,76.623,76.5631,17822.08217595,12768.245998815999,19.50732,77.9140224331913
2019-09-11 11:45:00,18.069444444437977,86.93372,86.96315,76.66817,76.60826,17822.845233903998,12766.187723359999,19.54795,77.9107234948821
2019-09-11 11:50:00,18.1527777776937,87.02094,87.05036,76.65331,76.5934,17822.799737116,12763.938576601999,19.51257,77.90487900352204
2019-09-11 11:55:00,18.236111111124046,87.13344,87.17757,76.63852,76.57863,17824.006684725,12764.691067310001,19.52829,77.90986972216078
2019-09-11 12:00:00,18.31944444437977,87.10401,87.14815,76.6879,76.62799,17820.325310710003,12766.076407935,19.52764,77.9040216908473
2019-09-11 12:05:00,18.402777777810115,87.13344,87.14815,76.73309,76.65823,17818.444170454,12762.54532243,19.51126,77.89023667105454
