Date/Time (EDT),(hr),Supply1,Supply2,Return1,Return2,(W),(W).1,(gpm),(Btu/hr-ft)
2019-09-11 12:10:00,18.48611111106584,87.19124,87.22066,76.7032,76.6433,17818.218561976,12761.712940823001,19.51715,77.88754195451716
2019-09-11 12:15:00,18.569444444496185,87.13133,87.16077,76.74834,76.68845,17820.865806903,12761.724544173,19.54205,77.89431408076297
2019-09-11 12:20:00,18.652777777751908,87.02834,87.05777,76.71838,76.65849,17818.786071365997,12758.723084016001,19.50732,77.88137219949161
2019-09-11 12:25:00,18.736111111182254,87.26271,87.27742,76.76762,76.69275,17816.325501663,12760.941365161,19.51584,77.88075508691814
2019-09-11 12:30:00,18.819444444437977,87.2764,87.2911,76.7226,76.6627,17815.647065476,12760.667480271,19.5355,77.87832951092128
2019-09-11 12:35:00,18.9027777776937,87.2764,87.32053,76.75264,76.70772,17817.904455105,12759.76174704,19.52698,77.88177219994095
2019-09-11 12:40:00,18.986111111124046,87.15768,87.20183,76.8018,76.74191,17811.47721056,12758.727234259999,19.51912,77.86276699266466
2019-09-11 12:45:00,19.06944444437977,87.24495,87.27438,76.84685,76.78696,17816.736434255,12755.60556505,19.50994,77.86821137584175
2019-09-11 12:50:00,19.152777777810115,87.20081,87.23024,76.81689,76.74202,17815.350342627004,12756.579981637,19.5237,77.86716283336793
2019-09-11 12:55:00,19.23611111106584,87.27336,87.28808,76.84706,76.7722,17808.052449828,12755.902436358,19.52436,77.84684927354688
2019-09-11 13:00:00,19.319444444496185,87.36063,87.37535,76.80215,76.74226,17807.599168920002,12754.505475312,19.52633,77.84213667967448
2019-09-11 13:05:00,19.402777777751908,87.1841,87.22824,76.83656,76.77666,17808.75865827,12751.828943921,19.51191,77.83827275095364
2019-09-11 13:10:00,19.486111111182254,87.30082,87.33025,76.88176,76.8069,17806.78678043,12753.046059104,19.50143,77.83635035920115
2019-09-11 13:15:00,19.569444444437977,87.18214,87.19686,76.91617,76.85628,17810.411708343,12755.125156432,19.50994,77.85087859662468
2019-09-11 13:20:00,19.6527777776937,87.09387,87.10858,76.96553,76.90565,17808.461654769002,12754.987641152,19.51453,77.8455615275958
2019-09-11 13:25:00,19.736111111124046,87.43126,87.46067,76.92062,76.86073,17807.95466368,12753.044884372,19.50208,77.83932198321006
2019-09-11 13:30:00,19.81944444437977,87.37145,87.40086,76.93581,76.87593,17803.040324625003,12751.425956340001,19.52436,77.82268165442802
2019-09-11 13:35:00,19.902777777810115,87.48817,87.50288,76.97012,76.91023,17804.313125872,12751.424363925,19.49946,77.82591944229638
2019-09-11 13:40:00,19.98611111106584,87.23811,87.25282,76.94006,76.88017,17800.616084327998,12750.266452296,19.49881,77.81355380410275
2019-09-11 13:45:00,20.069444444496185,87.47252,87.50194,76.95512,76.89523,17802.13701735,12748.69687868,19.51257,77.81342991578387
2019-09-11 13:50:00,20.152777777751908,87.37279,87.3875,76.98943,76.92955,17800.635587669,12748.116604295,19.48374,77.80812778445755
2019-09-11 13:55:00,20.236111111182254,87.3875,87.40221,76.9445,76.88461,17801.575959,12752.370161325001,19.5106,77.82135679751434
2019-09-11 14:00:00,20.319444444437977,87.50424,87.53365,76.96391,76.90403,17794.275997468,12745.606557719999,19.4726,77.78553668720645
2019-09-11 14:05:00,20.4027777776937,87.48862,87.51803,77.01326,76.93842,17795.45692484,12747.30160281,19.48898,77.79286183199211
2019-09-11 14:10:00,20.486111111124046,87.41832,87.43303,77.02856,76.95371,17809.054723768,12751.998941019001,19.51191,77.83945981934183
2019-09-11 14:15:00,20.56944444437977,87.44684,87.46156,77.03308,76.98817,17801.986527204,12746.16938725,19.51126,77.80660905673992
2019-09-11 14:20:00,20.652777777810115,87.50479,87.5195,77.06758,77.00771,17803.316065432,12747.590714328,19.50208,77.813615551732
2019-09-11 14:25:00,20.73611111106584,87.44596,87.46066,77.08708,77.04218,17796.99873757,12746.036063849999,19.50405,77.7935655054078
2019-09-11 14:30:00,20.819444444496185,87.56688,87.58159,77.02721,76.96733,17802.051947834,12745.97733288,19.48439,77.80628651871409
2019-09-11 14:35:00,20.902777777751908,87.47777,87.49248,77.05748,76.9976,17792.757950558,12746.243131919999,19.50601,77.78329156305776
2019-09-11 14:40:00,20.986111111182254,87.64284,87.67224,77.062,77.00212,17797.181499936,12744.466820358,19.49422,77.79003411728613
2019-09-11 14:45:00,21.069444444437977,87.5399,87.5546,77.08144,77.03653,17795.736135966,12743.090504956,19.50863,77.78284725781103
2019-09-11 14:50:00,21.1527777776937,87.50963,87.52433,77.11588,77.056,17791.661294154,12748.082765623,19.51257,77.78518393732753
2019-09-11 14:55:00,21.236111111124046,87.58647,87.61588,77.13537,77.06053,17797.14624554,12742.818905348,19.49684,77.78574705968711
2019-09-11 15:00:00,21.31944444437977,87.55622,87.57093,77.13995,77.08009,17794.174528133997,12744.356821385001,19.51191,77.78209514620026
2019-09-11 15:05:00,21.402777777810115,87.66249,87.67719,77.15959,77.1147,17793.647930028998,12741.446876292,19.53157,77.77334221938325
2019-09-11 15:10:00,21.48611111106584,87.48936,87.50407,77.25861,77.19875,17794.465754926,12739.781749629,19.50929,77.77118412913896
2019-09-11 15:15:00,21.569444444496185,87.48936,87.50407,77.27818,77.21832,17794.253880623997,12744.490138401,19.50339,77.7826368186062
2019-09-11 15:20:00,21.652777777751908,87.63977,87.63977,77.29776,77.23791,17796.814385749,12741.04403789,19.50405,77.78038119394023
2019-09-11 15:25:00,21.736111111182254,87.69777,87.71248,77.2874,77.24251,17793.885098626,12740.577159999999,19.48505,77.77173111096309
2019-09-11 15:30:00,21.819444444437977,87.73056,87.74526,77.32611,77.26625,17794.675627599998,12743.172565728,19.4857,77.78035513718541
2019-09-11 15:35:00,21.9027777776937,87.5869,87.6016,77.26628,77.20641,17790.22350658,12741.754205444,19.50405,77.76540293368501
2019-09-11 15:40:00,21.986111111124046,87.67513,87.68983,77.27087,77.21101,17790.01723911,12739.39308133,19.5047,77.75886374900126
2019-09-11 15:45:00,22.06944444437977,87.6819,87.69661,77.29041,77.23055,17792.43849568,12739.955759256,19.50012,77.76646387469893
2019-09-11 15:50:00,22.152777777810115,87.59367,87.60838,77.29497,77.23511,17790.159776662,12738.735135584002,19.49291,77.75755099663851
2019-09-11 15:55:00,22.23611111106584,87.74413,87.75882,77.29947,77.23961,17788.611197952,12739.371863049999,19.50601,77.75522849791031
2019-09-11 16:00:00,22.319444444496185,87.60051,87.6152,77.3231,77.26326,17789.401293819,12739.260676077001,19.50798,77.7569576889963
2019-09-11 16:05:00,22.402777777751908,87.69215,87.70686,77.31264,77.26775,17788.708202496004,12738.454413696,19.51977,77.75313881273381
2019-09-11 16:10:00,22.486111111182254,87.8573,87.8867,77.34718,77.27236,17791.223537295,12738.187833983999,19.5047,77.7588664255039
2019-09-11 16:15:00,22.569444444437977,87.69904,87.72844,77.34109,77.2962,17789.324629908,12738.291941596,19.48832,77.7542950436889
2019-09-11 16:20:00,22.6527777776937,87.77599,87.8054,77.44019,77.38033,17792.017695559,12738.912960934,19.48701,77.76273606761985
2019-09-11 16:25:00,22.736111111124046,87.8201,87.83481,77.38036,77.32051,17790.230397244,12738.41816133,19.50208,77.756923530159
2019-09-11 16:30:00,22.81944444437977,87.95587,87.98526,77.40421,77.3294,17791.953071516,12738.89790954,19.4975,77.76253313309263
2019-09-11 16:35:00,22.902777777810115,87.6947,87.72411,77.40894,77.34909,17792.86426518,12738.892056847999,19.48832,77.76483905006086
2019-09-11 16:40:00,22.98611111106584,87.65059,87.67999,77.43278,77.37292,17790.376821512,12739.966966503,19.48636,77.76124130484716
2019-09-11 16:45:00,23.069444444496185,87.8928,87.9075,77.4524,77.40752,17790.504231742,12738.199586984001,19.48636,77.75706427859093
2019-09-11 16:50:00,23.152777777751908,87.76048,87.76048,77.40751,77.34766,17791.286205252,12739.707428149,19.49225,77.76289647074448
2019-09-11 16:55:00,23.236111111182254,87.88577,87.91518,77.43134,77.38644,17793.422717994003,12739.44671819,19.50601,77.76767416842985
2019-09-11 17:00:00,23.319444444437977,87.84515,87.85986,77.46594,77.39114,17790.978895271997,12739.864884336,19.48832,77.76251479089707
2019-09-11 17:05:00,23.4027777776937,87.84515,87.85986,77.48975,77.42989,17791.020847752,12740.751728506,19.51584,77.76488044982727
2019-09-11 17:10:00,23.486111111124046,87.77518,87.78989,77.51352,77.45368,17787.693196889002,12738.002029056,19.4916,77.74940134787335
2019-09-11 17:15:00,23.56944444437977,87.92989,87.94458,77.46867,77.39388,17789.327754555,12737.636403882,19.49225,77.75263333786977
2019-09-11 17:20:00,23.652777777810115,87.81229,87.84169,77.48852,77.42867,17790.397936896,12736.031096658,19.48963,77.75127036680581
2019-09-11 17:25:00,23.73611111106584,87.85992,87.88933,77.5125,77.46762,17788.459943975,12740.153076548,19.52108,77.75683301421269
2019-09-11 17:30:00,23.819444444496185,88.04402,88.05872,77.55138,77.49154,17791.189605136,12735.682851124999,19.48636,77.7523997710588
2019-09-11 17:35:00,23.902777777751908,87.67651,87.70592,77.57103,77.5112,17789.876738775,12739.744891722,19.51388,77.75940195887034
2019-09-11 17:40:00,23.986111111182254,88.01122,88.02591,77.51114,77.4513,17789.5595025,12738.506837517001,19.48898,77.7554406108045
2019-09-11 17:45:00,24.069444444437977,88.11409,88.1288,77.57983,77.52,17793.36788823,12738.592143584001,19.48112,77.76535790192625
2019-09-11 17:50:00,24.1527777776937,88.03725,88.05194,77.60377,77.54393,17794.907629524998,12740.39836803,19.49487,77.77388012660836
2019-09-11 17:55:00,24.236111111124046,88.17645,88.20584,77.58891,77.51412,17789.973516925,12736.552391505002,19.51519,77.7515171085609
2019-09-11 18:00:00,24.31944444437977,87.96375,87.99315,77.6429,77.58307,17790.013830066,12739.764905352,19.48767,77.75980210744898
2019-09-11 18:05:00,24.402777777810115,88.06664,88.08133,77.64301,77.58318,17791.61520087,12740.445554824,19.49094,77.76561444715196
2019-09-11 18:10:00,24.48611111106584,88.34584,88.34584,77.65816,77.59831,17793.289390708003,12740.6569608,19.49356,77.77041708783345
2019-09-11 18:15:00,24.569444444496185,88.05531,88.0847,77.67319,77.61336,17791.099032333,12736.641428055,19.51191,77.75461059052554
2019-09-11 18:20:00,24.652777777751908,87.93772,87.96712,77.71808,77.65825,17786.93869888,12740.90866015,19.46998,77.75488286296222
2019-09-11 18:25:00,24.736111111182254,88.19453,88.20923,77.66425,77.60442,17789.948573892,12739.671722284,19.49553,77.75939856033483
2019-09-11 18:30:00,24.819444444437977,87.94113,87.94113,77.70905,77.64922,17786.800655689,12740.187212292,19.50274,77.7526937264322
2019-09-11 18:35:00,24.9027777776937,88.12106,88.13576,77.76876,77.69398,17789.65501084,12737.858444824,19.49881,77.7540324061054
2019-09-11 18:40:00,24.986111111124046,87.99993,87.99993,77.74481,77.65506,17790.983899678,12742.825138296,19.50667,77.77006734821289
2019-09-11 18:45:00,25.06944444437977,87.85638,87.85638,77.7208,77.63106,17794.021488279,12745.800994927002,19.51584,77.7853836829717
2019-09-11 18:50:00,25.152777777810115,88.33022,88.34491,77.78056,77.72073,17793.096638854,12745.45313103,19.53943,77.78214206314485
2019-09-11 18:55:00,25.23611111106584,88.12796,88.12796,77.77577,77.71594,17797.59933073,12746.30006384,19.51781,77.79576763706523
2019-09-11 19:00:00,25.319444444496185,88.02156,88.03625,77.73693,77.67711,17799.564384195997,12744.765287332,19.49684,77.79686355889929
2019-09-11 19:05:00,25.402777777751908,88.13564,88.15034,77.7818,77.72198,17799.989277377997,12751.075402995,19.5165,77.81401772695003
2019-09-11 19:10:00,25.486111111182254,88.06918,88.05449,77.743,77.69812,17809.072142446,12749.715053749998,19.50667,77.83368709001263
2019-09-11 19:15:00,25.569444444437977,88.05449,88.05449,77.78784,77.72802,17803.444973510002,12747.604809429,19.51846,77.81397978296329
2019-09-11 19:20:00,25.6527777776937,88.24205,88.24205,77.75319,77.69336,17805.114289240002,12749.643262599999,19.49881,77.82342352569397
2019-09-11 19:25:00,25.736111111124046,88.06221,88.0769,77.75316,77.70828,17807.636083976002,12750.522525992,19.50863,77.83208607150804
2019-09-11 19:30:00,25.81944444437977,88.0916,88.10631,77.76807,77.7232,17804.785163858,12752.135783551,19.50143,77.82893372649771
2019-09-11 19:35:00,25.902777777810115,88.32672,88.34141,77.78299,77.73812,17810.98838032,12758.39926494,19.50077,77.86068659199431
2019-09-11 19:40:00,25.98611111106584,88.31203,88.32672,77.78296,77.72314,17811.438914649,12756.359128484999,19.52829,77.85663785165397
2019-09-11 19:45:00,26.069444444496185,88.121,88.15039,77.76804,77.70821,17809.559810953,12753.815826568,19.49815,77.84537391855162
2019-09-11 19:50:00,26.152777777751908,88.0916,88.10631,77.83258,77.77277,17813.661392373,12751.048182319999,19.52108,77.84877147643822
2019-09-11 19:55:00,26.236111111182254,88.34141,88.3708,77.83258,77.77277,17810.417885894,12752.173263518001,19.5427,77.84337581562922
2019-09-11 20:00:00,26.319444444437977,88.47363,88.50301,77.88635,77.84149,17812.48204737,12756.233785412,19.50798,77.85897547558578
2019-09-11 20:05:00,26.4027777776937,88.22386,88.25325,77.87144,77.81161,17813.102912064,12753.172820258,19.49356,77.85276050329476
2019-09-11 20:10:00,26.486111111124046,88.25325,88.28264,77.85652,77.79671,17811.402593985,12755.422001559999,19.52174,77.85415846611572
2019-09-11 20:15:00,26.56944444437977,88.28264,88.31203,77.9103,77.85049,17813.503369374,12756.057817842,19.52239,77.86112860594643
2019-09-11 20:20:00,26.652777777810115,88.24205,88.25674,77.95987,77.91502,17815.638541784003,12754.030999336,19.53091,77.86140458495714
2019-09-11 20:25:00,26.73611111106584,88.30083,88.31551,77.94483,77.88502,17819.060200523,12748.249658781,19.49029,77.85539444015264
2019-09-11 20:30:00,26.819444444496185,88.21266,88.22735,77.89989,77.85503,17815.587887584003,12755.846536739999,19.52764,77.86589976881926
2019-09-11 20:35:00,26.902777777751908,88.33369,88.34838,77.89977,77.83994,17814.307236628,12750.562130304,19.52305,77.8491784696559
2019-09-11 20:40:00,26.986111111182254,88.24553,88.28962,77.95343,77.89362,17811.35820072,12757.015156185,19.49815,77.85810318441548
2019-09-11 20:45:00,27.069444444437977,88.319,88.319,77.92342,77.87856,17819.012155104,12758.40439288,19.51846,77.88113632706671
2019-09-11 20:50:00,27.1527777776937,88.29728,88.32667,77.97717,77.91736,17813.38008138,12752.776600356001,19.5237,77.85245727967535
2019-09-11 20:55:00,27.236111111124046,88.37074,88.40013,77.9472,77.90235,17816.239623276,12755.131902002,19.48832,77.86573956401031
2019-09-11 21:00:00,27.31944444437977,88.34136,88.37074,77.93216,77.88729,17815.15084097,12756.941403251,19.52174,77.86757524591512
2019-09-11 21:05:00,27.402777777810115,88.44769,88.46239,78.00082,77.94101,17817.222435389,12754.590068682,19.51715,77.86686274357784
2019-09-11 21:10:00,27.48611111106584,88.40361,88.41831,78.0695,78.0097,17813.972965932,12754.612229039998,19.50012,77.8586427391339
2019-09-11 21:15:00,27.569444444496185,88.40361,88.41831,78.03962,77.99477,17816.123163472,12757.275300105,19.52829,77.87090220611067
2019-09-11 21:20:00,27.652777777751908,88.39246,88.40714,78.02473,77.96492,17815.56041358,12757.56823015,19.50863,77.87021497093319
2019-09-11 21:25:00,27.736111111182254,88.2973,88.31198,78.00992,77.95012,17815.020918642,12755.534173847998,19.50208,77.8636600975137
2019-09-11 21:30:00,27.819444444437977,88.44421,88.45891,77.98015,77.93529,17815.699418186996,12755.51988967,19.52239,77.8653518639671
2019-09-11 21:35:00,27.9027777776937,88.37076,88.38545,78.04912,77.9893,17816.68368711,12755.860631612,19.5237,77.86872668641655
2019-09-11 21:40:00,27.986111111124046,88.38545,88.40015,78.03433,77.97452,17815.000597834,12758.042410687001,19.5296,77.86999685677775
2019-09-11 21:45:00,28.06944444437977,88.64642,88.6611,78.09906,78.03926,17812.664204544,12758.597377095999,19.51715,77.86545953592336
2019-09-11 21:50:00,28.152777777810115,88.5436,88.55829,78.0692,78.02435,17812.533464699998,12750.790657917,19.50798,77.84524270932225
2019-09-11 21:55:00,28.23611111106584,88.54715,88.56184,78.08415,78.0094,17810.589599392002,12754.161214527,19.50798,77.84887651336236
2019-09-11 22:00:00,28.319444444496185,88.56184,88.59121,78.06914,78.00934,17812.660221664002,12754.01198016,19.52108,77.85377031703382
2019-09-11 22:05:00,28.402777777751908,88.51776,88.54715,78.15277,78.09297,17811.622788438,12755.838267024,19.52174,77.85577953902374
2019-09-11 22:10:00,28.486111111182254,88.4737,88.50308,78.13774,78.0929,17813.010179184,12751.52224095,19.5296,77.84832026113234
2019-09-11 22:15:00,28.569444444437977,88.62059,88.64996,78.15266,78.09287,17812.194412115998,12752.643419505,19.50994,77.84909814874811
2019-09-11 22:20:00,28.6527777776937,88.5436,88.5436,78.13767,78.09282,17813.252268559998,12752.790701068,19.51584,77.85216765323906
2019-09-11 22:25:00,28.736111111124046,88.62059,88.63528,78.13756,78.07775,17808.873922019997,12752.59546809,19.47849,77.84051867794433
2019-09-11 22:30:00,28.81944444437977,88.67238,88.68707,78.1524,78.09261,17807.241477912,12755.16132384,19.52305,77.84289609132804
2019-09-11 22:35:00,28.902777777810115,88.58426,88.59894,78.15234,78.09255,17813.676147772,12753.132424926,19.50536,77.85411765568527
2019-09-11 22:40:00,28.98611111106584,88.56956,88.58426,78.15239,78.09259,17813.631154110004,12754.193824878,19.50339,77.85670645767617
2019-09-11 22:45:00,29.069444444496185,88.59894,88.61363,78.1375,78.09264,17815.24070304,12753.716518199999,19.52501,77.85959029559112
2019-09-11 22:50:00,29.152777777751908,88.62832,88.64301,78.23623,78.17644,17813.05868166,12756.087221032001,19.51715,77.86007087006553
2019-09-11 22:55:00,29.236111111182254,88.88154,88.88154,78.22137,78.16158,17816.976930110002,12757.90795045,19.50732,77.87468813235171
2019-09-11 23:00:00,29.319444444437977,88.47031,88.485,78.22155,78.1767,17811.683302949998,12754.294074844,19.53419,77.85200058985889
2019-09-11 23:05:00,29.4027777776937,88.55844,88.57314,78.20671,78.16187,17815.324125191997,12753.929001597002,19.51846,77.86034397144094
2019-09-11 23:10:00,29.486111111124046,88.66126,88.67595,78.2218,78.16202,17817.046459674,12756.413683457999,19.52698,77.87105930485784
2019-09-11 23:15:00,29.56944444437977,88.55844,88.57314,78.20693,78.16209,17816.716110292,12753.869348267,19.48308,77.86373744034466
2019-09-11 23:20:00,29.652777777810115,88.72775,88.75713,78.20697,78.16212,17815.552143116,12753.773255311,19.53681,77.86052804838161
2019-09-11 23:25:00,29.73611111106584,88.81587,88.84523,78.20691,78.14713,17815.917399590002,12755.90929248,19.53091,77.86689888062307
2019-09-11 23:30:00,29.819444444496185,88.82363,88.83832,78.20689,78.14708,17812.610482696,12756.011530725,19.51715,77.85873651627304
2019-09-11 23:35:00,29.902777777751908,88.82363,88.83832,78.29059,78.23079,17813.077187191,12753.22148196,19.51257,77.85281892374057
2019-09-11 23:40:00,29.986111111182254,88.79427,88.80895,78.29063,78.23085,17811.275322307,12757.549163774998,19.51322,77.85925221716258
2019-09-11 23:45:00,30.069444444437977,88.63272,88.66209,78.29076,78.23097,17816.378200867002,12754.063355171998,19.50863,77.86337091847844
2019-09-11 23:50:00,30.1527777776937,88.6474,88.67678,78.29079,78.231,17813.659066531,12752.750501204999,19.53157,77.85310138409176
2019-09-11 23:55:00,30.236111111124046,88.68036,88.69505,78.29074,78.23095,17814.726314583,12756.372064860001,19.52567,77.86504385749176
2019-09-12 00:00:00,30.31944444437977,88.94469,88.97404,78.2906,78.23081,17814.336826684998,12757.131243541999,19.54336,77.86598546543637
2019-09-12 00:05:00,30.402777777810115,88.76848,88.78316,78.2905,78.23071,17815.938930967997,12756.005210834,19.49356,77.86719802684344
2019-09-12 00:10:00,30.48611111106584,88.93777,88.95245,78.3741,78.31432,17814.43466068,12754.905518702,19.52633,77.8605656956946
2019-09-12 00:15:00,30.569444444496185,88.96713,88.98183,78.37404,78.31425,17822.718578808,12755.1389548,19.50012,77.8822595240329
2019-09-12 00:20:00,30.652777777751908,88.82031,88.83499,78.37395,78.31418,17812.409584668,12749.565611094,19.54008,77.84180697248932
2019-09-12 00:25:00,30.736111111182254,88.74688,88.77625,78.35899,78.3291,17809.873804608,12752.553333078,19.51584,77.84295807531515
2019-09-12 00:30:00,30.819444444437977,88.84279,88.85747,78.37402,78.31424,17812.509159026,12752.810149215002,19.51388,77.85032447688548
2019-09-12 00:35:00,30.9027777776937,88.97493,88.98961,78.37421,78.31442,17806.738714182,12750.608397142,19.52501,77.83001917234985
2019-09-12 00:40:00,30.986111111124046,88.78404,88.79873,78.37433,78.32949,17812.693096665,12754.01198016,19.50667,77.85385405015202
2019-09-12 00:45:00,31.06944444437977,88.8281,88.84279,78.37448,78.32964,17811.59362635,12751.841724426,19.51257,77.84552600910335
2019-09-12 00:50:00,31.152777777810115,89.01209,89.02677,78.37456,78.32971,17806.674864433,12749.581627545002,19.50994,77.8272413485977
2019-09-12 00:55:00,31.23611111106584,88.89464,88.90932,78.37454,78.32971,17812.060541839997,12751.943679892,19.51781,77.84697493191888
2019-09-12 01:00:00,31.319444444496185,88.87995,88.87995,78.38947,78.32968,17812.34335508,12754.997662792,19.53091,77.8554738014904
2019-09-12 01:05:00,31.402777777751908,88.86526,88.89464,78.40437,78.34459,17808.672406888,12751.899165556,19.50601,77.83823192294878
2019-09-12 01:10:00,31.486111111182254,88.77716,88.79184,78.38929,78.34445,17808.189245909998,12751.889216443999,19.5545,77.83697596418969
2019-09-12 01:15:00,31.569444444437977,88.77716,88.80653,78.4878,78.42802,17807.760210800003,12749.126882855999,19.50405,77.82884750048352
2019-09-12 01:20:00,31.6527777776937,88.94232,88.957,78.48775,78.42796,17810.89878085,12751.129831559,19.51715,77.8419430254865
2019-09-12 01:25:00,31.736111111124046,88.957,88.97169,78.48767,78.42789,17806.501696056002,12747.328072884,19.49946,77.82106044880017
2019-09-12 01:30:00,31.81944444437977,88.89827,88.91296,78.48764,78.44282,17806.956753712002,12748.593427752,19.51519,77.82544236517658
2019-09-12 01:35:00,31.902777777810115,88.82486,88.83955,78.50259,78.45776,17806.992677248003,12749.801112230001,19.50863,77.82860985334958
2019-09-12 01:40:00,31.98611111106584,88.99419,89.00887,78.51749,78.45773,17804.295192407997,12748.509229977999,19.50208,77.81844887582344
2019-09-12 01:45:00,32.069444444496185,88.90608,88.90608,78.5174,78.45763,17808.714953505,12750.833708095,19.55384,77.83562655376178
2019-09-12 01:50:00,32.15277777775191,89.00887,89.02354,78.51727,78.47243,17806.827783948003,12750.674018635,19.52895,77.83041317329537
2019-09-12 01:55:00,32.236111111182254,88.84735,88.86204,78.54706,78.47234,17806.238174256,12749.954729304,19.52633,77.82707938794796
2019-09-12 02:00:00,32.31944444443798,88.95013,88.96481,78.53201,78.48719,17805.451917634,12752.916179639999,19.49553,77.8326196388031
2019-09-12 02:05:00,32.4027777776937,89.09695,89.1263,78.54693,78.48714,17805.803921389,12749.856632219,19.53615,77.82572348467471
2019-09-12 02:10:00,32.486111111124046,88.9795,88.99419,78.54695,78.48718,17808.030361881,12751.69909108,19.51191,77.83608703205664
2019-09-12 02:15:00,32.56944444437977,88.9795,88.9795,78.56204,78.51721,17804.12913124,12752.463304416,19.53222,77.82809700215964
2019-09-12 02:20:00,32.652777777810115,89.06071,89.07539,78.57709,78.51733,17807.875784823,12748.636717299,19.50601,77.82789341025551
2019-09-12 02:25:00,32.73611111106584,89.11943,89.13411,78.57718,78.51741,17807.865914244,12750.96243039,19.53812,77.83379189569838
2019-09-12 02:30:00,32.819444444496185,89.11943,89.13411,78.59212,78.54729,17808.424143104,12750.533447036,19.51257,77.8341210859312
2019-09-12 02:35:00,32.90277777775191,88.9139,88.9139,78.60701,78.56218,17805.846440954003,12749.77357836,19.51519,77.8256202432229
2019-09-12 02:40:00,32.986111111182254,89.07539,89.07539,78.60699,78.56218,17805.41497131,12746.71679327,19.5237,77.8167356063519
2019-09-12 02:45:00,33.06944444443798,88.95795,88.97263,78.62199,78.56223,17805.38772396,12747.212228625,19.5106,77.81792808818851
2019-09-12 02:50:00,33.1527777776937,89.09792,89.11259,78.55334,78.50851,17804.756147213,12748.369986050999,19.50405,77.81926827823136
2019-09-12 02:55:00,33.236111111124046,88.98731,89.00199,78.5833,78.52352,17805.470220264,12749.41969662,19.51912,77.82376066143664
2019-09-12 03:00:00,33.31944444437977,88.94326,88.95795,78.58339,78.53856,17806.768716463997,12747.330979389999,19.52567,77.82174795667888
2019-09-12 03:05:00,33.402777777810115,89.15663,89.17131,78.6133,78.55353,17803.907077167998,12748.478269919,19.51191,77.81738148478203
